artist_norm,track_norm,peak_position,first_week,last_week,weeks_on,genre,track_id,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,inverse_rank,top10,release_q,recession_t,event_time_k
ciara,promise,11,2006-11-25,2007-04-07,20,R&B,1pLdjo3lOBbMaoR4ZpybFH,57.0,0.409,0.697,267413.0,0.629,3.8e-06,A,0.0819,-5.757,Major,0.0425,123.279,4/4,0.439,90,0,2006Q4,0,-4
ciara,promise,11,2006-11-25,2007-04-07,20,Hip-Hop,1pLdjo3lOBbMaoR4ZpybFH,57.0,0.409,0.697,267413.0,0.629,3.8e-06,A,0.0819,-5.757,Major,0.0425,123.279,4/4,0.439,90,0,2006Q4,0,-4
ciara,promise,11,2006-11-25,2007-04-07,20,Rap,1pLdjo3lOBbMaoR4ZpybFH,57.0,0.409,0.697,267413.0,0.629,3.8e-06,A,0.0819,-5.757,Major,0.0425,123.279,4/4,0.439,90,0,2006Q4,0,-4
ciara,promise,11,2006-11-25,2007-04-07,20,Pop,1pLdjo3lOBbMaoR4ZpybFH,57.0,0.409,0.697,267413.0,0.629,3.8e-06,A,0.0819,-5.757,Major,0.0425,123.279,4/4,0.439,90,0,2006Q4,0,-4
ciara featuring 50 cent,cant leave em alone,40,2007-08-04,2007-10-27,13,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,61,0,2007Q3,0,-1
ciara featuring chamillionaire,get up,7,2006-08-12,2006-12-23,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,94,1,2006Q3,0,-5
ciara featuring justin timberlake,love sex magic,10,2009-03-28,2009-06-13,12,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,91,1,2009Q1,1,5
ciara featuring tpain,go girl,78,2008-10-18,2008-10-18,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,23,0,2008Q4,1,4
ciara featuring young jeezy,never ever,66,2009-03-07,2009-06-13,15,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,35,0,2009Q1,1,5
clay walker,fall,55,2007-09-22,2008-01-19,18,Rock,5E5qobIPLh5K9opkag3J1C,56.0,0.193,0.55,217080.0,0.543,0.0,C,0.0994,-6.986,Major,0.0287,138.003,4/4,0.208,46,0,2007Q3,0,-1
clay walker,fall,55,2007-09-22,2008-01-19,18,Country,5E5qobIPLh5K9opkag3J1C,56.0,0.193,0.55,217080.0,0.543,0.0,C,0.0994,-6.986,Major,0.0287,138.003,4/4,0.208,46,0,2007Q3,0,-1
cobra starship,hot mess,64,2009-08-29,2010-01-30,5,Dance,18eoNBn1L1li2TvPa2DupB,50.0,0.00205,0.642,172293.0,0.87,0.0,G,0.129,-4.096,Major,0.11,119.987,4/4,0.73,37,0,2009Q3,0,7
cobra starship featuring leighton meester,good girls go bad,7,2009-05-30,2009-11-28,25,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,94,1,2009Q2,1,6
colbie caillat,bubbly,5,2007-06-02,2008-05-31,47,Dance,0rFOs9paloAvEtzwDX1Kmc,70.0,0.594,0.664,196280.0,0.491,0.0,A,0.11,-6.544,Major,0.042,127.97,4/4,0.24,96,1,2007Q2,0,-2
colbie caillat,bubbly,5,2007-06-02,2008-05-31,47,Folk,0rFOs9paloAvEtzwDX1Kmc,70.0,0.594,0.664,196280.0,0.491,0.0,A,0.11,-6.544,Major,0.042,127.97,4/4,0.24,96,1,2007Q2,0,-2
colbie caillat,bubbly,5,2007-06-02,2008-05-31,47,Pop,0rFOs9paloAvEtzwDX1Kmc,70.0,0.594,0.664,196280.0,0.491,0.0,A,0.11,-6.544,Major,0.042,127.97,4/4,0.24,96,1,2007Q2,0,-2
colbie caillat,bubbly,5,2007-06-02,2008-05-31,47,Rock,0rFOs9paloAvEtzwDX1Kmc,70.0,0.594,0.664,196280.0,0.491,0.0,A,0.11,-6.544,Major,0.042,127.97,4/4,0.24,96,1,2007Q2,0,-2
colbie caillat,dreams collide,96,2008-05-17,2008-05-17,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,5,0,2008Q2,1,2
colbie caillat,fallin for you,12,2009-07-18,2010-02-13,31,Dance,1le5KVGTF1xWf2aUj7ruLy,58.0,0.156,0.644,215547.0,0.834,0.0,E,0.112,-6.473,Major,0.0275,117.043,4/4,0.593,89,0,2009Q3,0,7
colbie caillat,fallin for you,12,2009-07-18,2010-02-13,31,Folk,1le5KVGTF1xWf2aUj7ruLy,59.0,0.156,0.644,215547.0,0.834,0.0,E,0.112,-6.473,Major,0.0275,117.043,4/4,0.593,89,0,2009Q3,0,7
colbie caillat,fallin for you,12,2009-07-18,2010-02-13,31,Pop,1le5KVGTF1xWf2aUj7ruLy,59.0,0.156,0.644,215547.0,0.834,0.0,E,0.112,-6.473,Major,0.0275,117.043,4/4,0.593,89,0,2009Q3,0,7
colbie caillat,fallin for you,12,2009-07-18,2010-02-13,31,Rock,1le5KVGTF1xWf2aUj7ruLy,59.0,0.156,0.644,215547.0,0.834,0.0,E,0.112,-6.473,Major,0.0275,117.043,4/4,0.593,89,0,2009Q3,0,7
colbie caillat,mistletoe,75,2007-12-08,2007-12-29,4,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,26,0,2007Q4,0,0
colbie caillat,realize,20,2008-02-23,2008-08-16,26,Dance,5OGkKx8jP0A5KSULEc6XYZ,58.0,0.142,0.699,244107.0,0.607,0.0,C#,0.105,-6.312,Major,0.0347,123.95,4/4,0.156,81,0,2008Q1,1,1
colbie caillat,realize,20,2008-02-23,2008-08-16,26,Folk,5OGkKx8jP0A5KSULEc6XYZ,59.0,0.142,0.699,244107.0,0.607,0.0,C#,0.105,-6.312,Major,0.0347,123.95,4/4,0.156,81,0,2008Q1,1,1
colbie caillat,realize,20,2008-02-23,2008-08-16,26,Pop,5OGkKx8jP0A5KSULEc6XYZ,59.0,0.142,0.699,244107.0,0.607,0.0,C#,0.105,-6.312,Major,0.0347,123.95,4/4,0.156,81,0,2008Q1,1,1
colbie caillat,realize,20,2008-02-23,2008-08-16,26,Rock,5OGkKx8jP0A5KSULEc6XYZ,59.0,0.142,0.699,244107.0,0.607,0.0,C#,0.105,-6.312,Major,0.0347,123.95,4/4,0.156,81,0,2008Q1,1,1
colbie caillat,something special,98,2008-08-30,2008-08-30,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,3,0,2008Q3,1,3
colby odonis featuring akon,what you got,14,2008-03-15,2008-08-30,25,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,87,0,2008Q1,1,1
coldplay,fix you,59,2005-10-01,2006-01-14,7,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,42,0,2005Q4,0,-8
coldplay,talk,86,2006-02-25,2006-04-08,6,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,15,0,2006Q1,0,-7
coldplay,violet hill,40,2008-05-24,2008-07-26,10,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,61,0,2008Q2,1,2
coldplay,viva la vida,1,2008-05-24,2009-05-09,51,Pop,1mea3bSkSGXuIRvnydlB5b,80.0,0.0941,0.485,242373.0,0.619,3.31e-06,F,0.109,-7.115,Minor,0.0289,138.017,4/4,0.416,100,1,2008Q2,1,2
coldplay with jayz,lost,40,2008-07-05,2009-03-07,5,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,61,0,2008Q3,1,3
common featuring pharrell,universal mind control,62,2008-12-20,2009-01-24,6,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,39,0,2008Q4,1,4
corbin bleu,push it to the limit,14,2007-02-03,2007-03-03,5,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,87,0,2007Q1,0,-3
corbin bleu lucas grabeel,i dont dance,70,2007-09-01,2007-09-08,2,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,31,0,2007Q3,0,-1
corinne bailey rae,like a star,56,2007-03-03,2007-03-10,2,Folk,5Anh8jULgeUgciLHCR25Mk,64.0,0.715,0.605,243213.0,0.226,0.0001,D,0.35,-10.617,Minor,0.0347,122.713,4/4,0.142,45,0,2007Q1,0,-3
corinne bailey rae,like a star,56,2007-03-03,2007-03-10,2,R&B,5Anh8jULgeUgciLHCR25Mk,64.0,0.715,0.605,243213.0,0.226,0.0001,D,0.35,-10.617,Minor,0.0347,122.713,4/4,0.142,45,0,2007Q1,0,-3
corinne bailey rae,like a star,56,2007-03-03,2007-03-10,2,Soul,5Anh8jULgeUgciLHCR25Mk,64.0,0.715,0.605,243213.0,0.226,0.0001,D,0.35,-10.617,Minor,0.0347,122.713,4/4,0.142,45,0,2007Q1,0,-3
corinne bailey rae,put your records on,64,2006-07-15,2006-11-18,19,Folk,2nGFzvICaeEWjIrBrL2RAx,77.0,0.167,0.739,215360.0,0.511,1.34e-06,A,0.133,-7.844,Major,0.0362,96.038,4/4,0.542,37,0,2006Q3,0,-5
corinne bailey rae,put your records on,64,2006-07-15,2006-11-18,19,Pop,2nGFzvICaeEWjIrBrL2RAx,77.0,0.167,0.739,215360.0,0.511,1.34e-06,A,0.133,-7.844,Major,0.0362,96.038,4/4,0.542,37,0,2006Q3,0,-5
corinne bailey rae,put your records on,64,2006-07-15,2006-11-18,19,R&B,2nGFzvICaeEWjIrBrL2RAx,77.0,0.167,0.739,215360.0,0.511,1.34e-06,A,0.133,-7.844,Major,0.0362,96.038,4/4,0.542,37,0,2006Q3,0,-5
corinne bailey rae,put your records on,64,2006-07-15,2006-11-18,19,Soul,2nGFzvICaeEWjIrBrL2RAx,77.0,0.167,0.739,215360.0,0.511,1.34e-06,A,0.133,-7.844,Major,0.0362,96.038,4/4,0.542,37,0,2006Q3,0,-5
craig morgan,bonfire,57,2009-10-10,2010-01-09,14,Country,4PyKicaf5RL5tlidl6ZMO5,48.0,0.119,0.426,179707.0,0.917,0.0,C,0.153,-2.968,Major,0.103,175.716,4/4,0.506,44,0,2009Q4,0,8
craig morgan,i got you,92,2006-06-03,2006-06-24,4,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,9,0,2006Q2,0,-6
craig morgan,international harvester,67,2007-12-15,2008-04-12,18,Country,0Ta3jOf8m9yCSWMVwd8Qlf,62.0,0.103,0.699,228653.0,0.837,0.0,D,0.231,-5.173,Major,0.0428,95.493,4/4,0.348,34,0,2007Q4,0,0
craig morgan,international harvester,67,2007-12-15,2008-04-12,18,Rock,0Ta3jOf8m9yCSWMVwd8Qlf,63.0,0.103,0.699,228653.0,0.837,0.0,D,0.231,-5.173,Major,0.0428,95.493,4/4,0.348,34,0,2007Q4,0,0
craig morgan,little bit of life,75,2006-12-16,2007-03-24,13,Country,1jSZ1IETySh2kDTnyfIE0I,48.0,0.292,0.667,251720.0,0.834,0.0,G,0.287,-4.743,Major,0.0344,96.944,4/4,0.703,26,0,2006Q4,0,-4
craig morgan,love remembers,73,2008-11-01,2008-12-27,9,Country,2HTRbbAy1RHTsRbJ0RNcjM,34.0,0.311,0.39,235773.0,0.715,0.0,C,0.212,-3.448,Major,0.0342,153.655,4/4,0.379,28,0,2008Q4,1,4
craig morgan,tough,76,2007-07-21,2007-09-08,8,Country,6v7fitqxmK10n5bQS2AqpA,37.0,0.553,0.605,195907.0,0.386,0.0,G#,0.152,-8.008,Major,0.0337,132.885,4/4,0.148,25,0,2007Q3,0,-1
creed,overcome,73,2009-09-12,2009-09-12,1,Alternative,25TQBBKOrtTfnH6QBM9He1,46.0,0.00109,0.327,226827.0,0.924,0.0,A,0.13,-3.141,Major,0.0738,194.878,4/4,0.409,28,0,2009Q3,0,7
creed,overcome,73,2009-09-12,2009-09-12,1,Children’s Music,25TQBBKOrtTfnH6QBM9He1,49.0,0.00109,0.327,226827.0,0.924,0.0,A,0.13,-3.141,Major,0.0738,194.878,4/4,0.409,28,0,2009Q3,0,7
creed,rain,91,2009-10-24,2010-03-13,3,Alternative,2CIsr5cqDJeWffps0vtNeq,47.0,0.00189,0.54,208240.0,0.927,0.0,B,0.226,-3.164,Major,0.0404,98.034,4/4,0.39,10,0,2009Q4,0,8
creed,rain,91,2009-10-24,2010-03-13,3,Children’s Music,2CIsr5cqDJeWffps0vtNeq,50.0,0.00189,0.54,208240.0,0.927,0.0,B,0.226,-3.164,Major,0.0404,98.034,4/4,0.39,10,0,2009Q4,0,8
crime mob featuring lil scrappy,rock yo hips,30,2007-02-24,2007-07-07,20,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,71,0,2007Q1,0,-3
cristian castro,amor eterno,78,2005-12-24,2005-12-24,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,23,0,2005Q4,0,-8
cside featuring keyshia cole,boyfriendgirlfriend,72,2008-04-19,2008-05-31,7,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,29,0,2008Q2,1,2
css,music is my hot hot sex,63,2007-11-24,2007-12-08,3,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,38,0,2007Q4,0,0
cupid,cupid shuffle,66,2007-07-21,2007-10-13,13,Dance,07Tx168RSsUS1HqkDIOZbH,59.0,0.191,0.785,231360.0,0.582,0.0,F,0.2,-4.877,Minor,0.237,71.774,4/4,0.861,35,0,2007Q3,0,-1
d4l,betcha cant do it like me,72,2006-02-18,2006-04-08,8,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,29,0,2006Q1,0,-7
d4l,laffy taffy,1,2005-10-01,2006-03-25,26,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,100,1,2005Q4,0,-8
daddy yankee,rompe,24,2005-12-03,2006-06-10,28,Hip-Hop,4Xtlw8oXkIOvzV7crUBKeZ,65.0,0.0793,0.701,188627.0,0.866,1.53e-06,C#,0.0617,-5.179,Minor,0.108,176.041,4/4,0.569,77,0,2005Q4,0,-8
daddy yankee,rompe,24,2005-12-03,2006-06-10,28,Reggaeton,4Xtlw8oXkIOvzV7crUBKeZ,65.0,0.0793,0.701,188627.0,0.866,1.53e-06,C#,0.0617,-5.179,Minor,0.108,176.041,4/4,0.569,77,0,2005Q4,0,-8
daddy yankee,rompe,24,2005-12-03,2006-06-10,28,Pop,4Xtlw8oXkIOvzV7crUBKeZ,65.0,0.0793,0.701,188627.0,0.866,1.53e-06,C#,0.0617,-5.179,Minor,0.108,176.041,4/4,0.569,77,0,2005Q4,0,-8
daddy yankee featuring fergie,impacto,56,2007-05-26,2007-07-07,7,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,45,0,2007Q2,0,-2
daniel powter,bad day,1,2006-02-25,2006-09-30,32,Pop,0mUyMawtxj1CJ76kn9gIZK,78.0,0.448,0.599,233640.0,0.785,0.00336,D#,0.151,-4.013,Major,0.0309,140.046,4/4,0.52,100,1,2006Q1,0,-7
daniel powter,bad day,1,2006-02-25,2006-09-30,32,Rock,0mUyMawtxj1CJ76kn9gIZK,78.0,0.448,0.599,233640.0,0.785,0.00336,D#,0.151,-4.013,Major,0.0309,140.046,4/4,0.52,100,1,2006Q1,0,-7
danity kane,damaged,10,2008-03-29,2008-08-23,22,Dance,4yHFxB8kzzeuNvoouR8N0N,58.0,0.0912,0.774,244267.0,0.653,0.0,G#,0.151,-5.158,Minor,0.05,120.01,4/4,0.818,91,1,2008Q1,1,1
danity kane,damaged,10,2008-03-29,2008-08-23,22,R&B,4yHFxB8kzzeuNvoouR8N0N,59.0,0.0912,0.774,244267.0,0.653,0.0,G#,0.151,-5.158,Minor,0.05,120.01,4/4,0.818,91,1,2008Q1,1,1
danity kane,damaged,10,2008-03-29,2008-08-23,22,Pop,4yHFxB8kzzeuNvoouR8N0N,59.0,0.0912,0.774,244267.0,0.653,0.0,G#,0.151,-5.158,Minor,0.05,120.01,4/4,0.818,91,1,2008Q1,1,1
danity kane,ride for you,78,2006-09-09,2006-09-09,1,R&B,6K3VfYpY58uXYuvS5NQLIJ,44.0,0.167,0.66,251280.0,0.659,0.0,G#,0.181,-7.347,Major,0.0385,144.031,4/4,0.354,23,0,2006Q3,0,-5
danity kane,show stopper,8,2006-09-02,2007-01-13,20,Dance,5FRIqUXfTazrtRmYEGO4G0,54.0,0.0133,0.755,229240.0,0.408,0.0,F,0.33,-10.33,Minor,0.187,76.034,4/4,0.465,93,1,2006Q3,0,-5
danity kane,show stopper,8,2006-09-02,2007-01-13,20,R&B,5FRIqUXfTazrtRmYEGO4G0,54.0,0.0133,0.755,229240.0,0.408,0.0,F,0.33,-10.33,Minor,0.187,76.034,4/4,0.465,93,1,2006Q3,0,-5
danity kane,sleep on it,64,2006-09-09,2006-09-16,2,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,37,0,2006Q3,0,-5
darius rucker,alright,30,2009-05-30,2009-10-10,20,Pop,5JlH51YDYsGj2dyEJKKjcN,65.0,0.0527,0.601,231920.0,0.806,0.0,G,0.185,-4.579,Major,0.0345,89.87,4/4,0.711,71,0,2009Q2,1,6
darius rucker,alright,30,2009-05-30,2009-10-10,20,Rock,5JlH51YDYsGj2dyEJKKjcN,65.0,0.0527,0.601,231920.0,0.806,0.0,G,0.185,-4.579,Major,0.0345,89.87,4/4,0.711,71,0,2009Q2,1,6
darius rucker,alright,30,2009-05-30,2009-10-10,20,Country,5JlH51YDYsGj2dyEJKKjcN,64.0,0.0527,0.601,231920.0,0.806,0.0,G,0.185,-4.579,Major,0.0345,89.87,4/4,0.711,71,0,2009Q2,1,6
darius rucker,dont think i dont think about it,35,2008-07-26,2008-12-06,20,Country,0XfFxeXzMkIy5SWAVpOQin,53.0,0.0275,0.578,183307.0,0.752,0.0,A,0.125,-5.264,Major,0.033,149.689,4/4,0.405,66,0,2008Q3,1,3
darius rucker,dont think i dont think about it,35,2008-07-26,2008-12-06,20,Rock,0XfFxeXzMkIy5SWAVpOQin,54.0,0.0275,0.578,183307.0,0.752,0.0,A,0.125,-5.264,Major,0.033,149.689,4/4,0.405,66,0,2008Q3,1,3
darius rucker,history in the making,61,2009-11-07,2010-03-27,20,Country,1J4HTEFSDx9DWyJVH5uv1b,46.0,0.0373,0.475,209480.0,0.718,0.0,C,0.326,-5.638,Major,0.034,157.722,4/4,0.453,40,0,2009Q4,0,8
darius rucker,it wont be like this for long,36,2009-01-03,2009-05-30,20,Pop,4gzeYkzuzxuzAUTsGcdjqA,58.0,0.335,0.584,219000.0,0.524,0.0,E,0.11,-6.001,Major,0.0287,143.863,4/4,0.389,65,0,2009Q1,1,5
darius rucker,it wont be like this for long,36,2009-01-03,2009-05-30,20,Country,4gzeYkzuzxuzAUTsGcdjqA,58.0,0.335,0.584,219000.0,0.524,0.0,E,0.11,-6.001,Major,0.0287,143.863,4/4,0.389,65,0,2009Q1,1,5
darius rucker,it wont be like this for long,36,2009-01-03,2009-05-30,20,Rock,4gzeYkzuzxuzAUTsGcdjqA,58.0,0.335,0.584,219000.0,0.524,0.0,E,0.11,-6.001,Major,0.0287,143.863,4/4,0.389,65,0,2009Q1,1,5
darryl worley,sounds like life to me,84,2009-08-01,2009-10-24,11,Country,4eVikDUCG2zumfejHQxGbe,48.0,0.0224,0.532,223040.0,0.596,0.0,D,0.134,-6.512,Major,0.0282,85.944,4/4,0.418,17,0,2009Q3,0,7
dashboard confessional,dont wait,80,2006-06-10,2006-07-22,4,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,21,0,2006Q2,0,-6
dashboard confessional,stolen,44,2007-04-21,2007-07-07,12,Rock,1fZhHANKVFNZ9W8iSh76gF,48.0,0.00223,0.632,199107.0,0.821,3.22e-06,D#,0.0501,-3.974,Major,0.0281,101.589,4/4,0.366,57,0,2007Q2,0,-2
daughtry,feels like tonight,24,2008-02-09,2008-06-21,20,Alternative,2tVCFmn2zKg2wGXS1TCIIA,47.0,0.000822,0.483,238701.0,0.907,0.0,F#,0.117,-3.166,Major,0.045,130.984,4/4,0.352,77,0,2008Q1,1,1
daughtry,feels like tonight,24,2008-02-09,2008-06-21,20,Children’s Music,2tVCFmn2zKg2wGXS1TCIIA,51.0,0.000822,0.483,238701.0,0.907,0.0,F#,0.117,-3.166,Major,0.045,130.984,4/4,0.352,77,0,2008Q1,1,1
daughtry,home,5,2007-03-17,2007-11-24,37,Alternative,2nXWKf0GXbFby4posGqEht,55.0,0.0021,0.45,255652.0,0.849,1.61e-06,F#,0.195,-3.881,Major,0.0344,143.904,4/4,0.336,96,1,2007Q1,0,-3
daughtry,home,5,2007-03-17,2007-11-24,37,Children’s Music,2nXWKf0GXbFby4posGqEht,57.0,0.0021,0.45,255652.0,0.849,1.61e-06,F#,0.195,-3.881,Major,0.0344,143.904,4/4,0.336,96,1,2007Q1,0,-3
daughtry,home,5,2007-03-17,2007-11-24,37,Rock,2nXWKf0GXbFby4posGqEht,58.0,0.0021,0.45,255652.0,0.849,1.61e-06,F#,0.195,-3.881,Major,0.0344,143.904,4/4,0.336,96,1,2007Q1,0,-3
daughtry,its not over,4,2006-12-09,2007-06-23,29,Alternative,234RqTZmnDTnxWlVciXHLD,53.0,0.0503,0.428,214831.0,0.919,0.0,A#,0.245,-3.245,Minor,0.0618,145.927,4/4,0.294,97,1,2006Q4,0,-4
daughtry,its not over,4,2006-12-09,2007-06-23,29,Children’s Music,0wIhWLNLIOmzQ89B3rtTd3,59.0,0.0525,0.423,214831.0,0.912,0.0,A#,0.245,-3.232,Minor,0.0615,145.942,4/4,0.338,97,1,2006Q4,0,-4
daughtry,its not over,4,2006-12-09,2007-06-23,29,Rock,0wIhWLNLIOmzQ89B3rtTd3,60.0,0.0525,0.423,214831.0,0.912,0.0,A#,0.245,-3.232,Minor,0.0615,145.942,4/4,0.338,97,1,2006Q4,0,-4
daughtry,life after you,36,2009-12-19,2010-05-01,20,Alternative,4gWTBq5Jftq5CEKYpLXD8R,53.0,0.0534,0.434,206413.0,0.764,0.0,F,0.437,-3.45,Major,0.0299,51.316,4/4,0.309,65,0,2009Q4,0,8
daughtry,life after you,36,2009-12-19,2010-05-01,20,Children’s Music,4gWTBq5Jftq5CEKYpLXD8R,58.0,0.0534,0.434,206413.0,0.764,0.0,F,0.437,-3.45,Major,0.0299,51.316,4/4,0.309,65,0,2009Q4,0,8
daughtry,life after you,36,2009-12-19,2010-05-01,20,Rock,4gWTBq5Jftq5CEKYpLXD8R,58.0,0.0534,0.434,206413.0,0.764,0.0,F,0.437,-3.45,Major,0.0299,51.316,4/4,0.309,65,0,2009Q4,0,8
daughtry,no surprise,15,2009-05-23,2009-10-31,24,Alternative,6q4XLE5WeOBWftoc9gTl2P,53.0,0.00741,0.508,270640.0,0.823,0.0,D#,0.104,-3.711,Major,0.031,95.98,4/4,0.152,86,0,2009Q2,1,6
daughtry,no surprise,15,2009-05-23,2009-10-31,24,Children’s Music,6q4XLE5WeOBWftoc9gTl2P,57.0,0.00741,0.508,270640.0,0.823,0.0,D#,0.104,-3.711,Major,0.031,95.98,4/4,0.152,86,0,2009Q2,1,6
daughtry,no surprise,15,2009-05-23,2009-10-31,24,Rock,6q4XLE5WeOBWftoc9gTl2P,57.0,0.00741,0.508,270640.0,0.823,0.0,D#,0.104,-3.711,Major,0.031,95.98,4/4,0.152,86,0,2009Q2,1,6
daughtry,over you,18,2007-08-25,2008-02-09,25,Alternative,7mXmxXLAnsvXKt4Q37KoMI,60.0,0.017,0.423,204853.0,0.922,0.0,D#,0.102,-2.602,Major,0.0411,156.063,4/4,0.567,83,0,2007Q3,0,-1
daughtry,over you,18,2007-08-25,2008-02-09,25,Children’s Music,7mXmxXLAnsvXKt4Q37KoMI,63.0,0.017,0.423,204853.0,0.922,0.0,D#,0.102,-2.602,Major,0.0411,156.063,4/4,0.567,83,0,2007Q3,0,-1
daughtry,over you,18,2007-08-25,2008-02-09,25,Pop,7mXmxXLAnsvXKt4Q37KoMI,63.0,0.017,0.423,204853.0,0.922,0.0,D#,0.102,-2.602,Major,0.0411,156.063,4/4,0.567,83,0,2007Q3,0,-1
daughtry,over you,18,2007-08-25,2008-02-09,25,Rock,7mXmxXLAnsvXKt4Q37KoMI,63.0,0.017,0.423,204853.0,0.922,0.0,D#,0.102,-2.602,Major,0.0411,156.063,4/4,0.567,83,0,2007Q3,0,-1
daughtry,what about now,18,2008-04-26,2009-01-03,20,Alternative,07dtD7iciEL7vHqATMXg3V,50.0,0.0629,0.363,250311.0,0.834,0.0,A,0.164,-2.826,Minor,0.0436,161.972,4/4,0.275,83,0,2008Q2,1,2
daughtry,what about now,18,2008-04-26,2009-01-03,20,Children’s Music,07dtD7iciEL7vHqATMXg3V,54.0,0.0629,0.363,250311.0,0.834,0.0,A,0.164,-2.826,Minor,0.0436,161.972,4/4,0.275,83,0,2008Q2,1,2
daughtry,you dont belong,95,2009-08-01,2009-08-01,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,6,0,2009Q3,0,7
dave matthews band,funny the way it is,37,2009-05-09,2009-07-11,8,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,64,0,2009Q2,1,6
david archuleta,angels,89,2008-11-15,2008-11-15,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,12,0,2008Q4,1,4
david archuleta,crush,2,2008-08-30,2009-01-31,23,Dance,4wCD0qOFNRu1Q6O3N6ycm4,72.0,0.00836,0.57,213520.0,0.664,1.2e-05,C,0.0719,-4.718,Minor,0.0322,162.084,4/4,0.487,99,1,2008Q3,1,3
david archuleta,crush,2,2008-08-30,2009-01-31,23,Pop,4wCD0qOFNRu1Q6O3N6ycm4,72.0,0.00836,0.57,213520.0,0.664,1.2e-05,C,0.0719,-4.718,Minor,0.0322,162.084,4/4,0.487,99,1,2008Q3,1,3
david archuleta,dont let the sun go down on me,58,2008-06-07,2008-06-07,1,unknown,,60.0,0.0568,0.595,231400.0,0.756,0.0,C,0.132,-5.036,Major,0.0447,124.986,4/4,0.527,43,0,2008Q2,1,2
